sale_date,sale_price,latitude,longitude,city,zoning,land_val,imp_val,year_built,sqft_lot,sqft,grade,fbsmt_grade,home_condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_otherwater,year,zipcode
2019-09-12,575000,47.61343617,-122.3058372,SEATTLE,SF 5000,34000,86000,1902,5000,1020,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98122
2019-09-17,550000,47.53292068,-122.2740929,SEATTLE,SF 5000,39000,36000,1908,8200,1800,6,0,1,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98118
2019-09-19,905000,47.67488389,-122.3135035,SEATTLE,SF 5000,113000,167000,1918,5488,2090,7,0,3,1.5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98115
2019-09-13,609900,47.51951146,-122.3758372,SEATTLE,SF 5000,42000,93000,1951,4840,1040,7,0,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98126
2019-09-20,920000,47.6499462,-122.3938393,SEATTLE,SF 5000,123000,86000,1940,6000,980,7,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98199
2019-10-02,500000,47.52661743,-122.2856428,SEATTLE,SF 5000,40000,122000,1966,5130,2080,7,5,3,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98118
2019-10-03,1000000,47.68604447,-122.3926876,SEATTLE,SF 5000,95000,88000,1942,6120,1010,7,5,3,1.0,2,1,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2019,98117
2019-10-24,770000,47.71166586,-122.291624,SEATTLE,SF 7200,78000,71000,1948,7740,950,6,5,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98125
2019-11-01,845000,47.63839488,-122.4018048,SEATTLE,SF 5000,177000,141000,1939,5000,1760,8,4,3,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98199
2019-10-31,1100500,47.61506983,-122.2911339,SEATTLE,SF 5000,85000,168000,1931,3622,1500,8,0,3,1.5,3,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98122
2019-11-05,915000,47.50852098,-122.3851635,SEATTLE,SF 7200,65000,262000,1939,8241,450,4,0,3,1.0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2019,98146
2019-10-30,510000,47.51840988,-122.287851,SEATTLE,SF 7200,47000,72000,1921,9723,860,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98118
2019-11-15,435000,47.51851618,-122.3525193,SEATTLE,SF 5000,41000,85000,1919,6660,990,5,5,5,1.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98106
2019-11-18,1549000,47.68767012,-122.3803249,SEATTLE,SF 5000,90000,113000,1929,4005,1220,7,0,3,1.5,4,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98117
2019-11-20,1350000,47.71342526,-122.3061775,SEATTLE,SF 7200,45800,58400,1947,8040,810,6,0,4,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98125
2019-11-20,720000,47.68802609,-122.3408557,SEATTLE,SF 5000,115000,87000,1940,6150,860,7,0,3,1.0,2,1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98103
2019-12-04,1450000,47.56269121,-122.2813937,SEATTLE,SF 5000,39000,52000,1906,6000,1190,5,0,3,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98118
2019-12-10,685000,47.71523028,-122.2944139,SEATTLE,SF 5000,83000,89000,1920,6600,1620,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98125
2019-12-17,2395950,47.67509755,-122.3237036,SEATTLE,SF 5000,78000,81600,1910,6000,1200,7,0,4,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98115
2020-01-03,625000,47.70466205,-122.3193148,SEATTLE,SF 5000,80000,59000,1949,5940,740,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98125
2020-01-22,815000,47.70826524,-122.3087112,SEATTLE,SF 7200,61000,105000,1947,8480,2570,7,0,4,2.0,4,2,0,1,0,480,0,0,0,2,0,0,0,0,0,0,0,0,2020,98125
2020-01-22,2495000,47.67415615,-122.3262217,SEATTLE,SF 5000,104000,87000,1901,6120,1200,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-02-11,1550500,47.5746787,-122.4142891,SEATTLE,SF 5000,136000,70000,1941,7089,930,7,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98116
2020-02-21,300000,47.52585297,-122.3198315,SEATTLE,SF 5000,19400,34700,1907,6000,950,6,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98108
2020-03-08,1100000,47.72167246,-122.3680828,SEATTLE,SF 7200,186000,133000,1959,8786,2690,9,7,4,1.0,3,2,1,0,520,0,0,0,0,0,0,3,0,3,0,3,0,0,2020,98177
2020-03-16,685100,47.52772576,-122.3581437,SEATTLE,SF 5000,40000,104000,1927,5146,1400,6,0,4,1.5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98106
2020-03-16,368000,47.52872658,-122.3520341,SEATTLE,SF 5000,44000,76000,1920,8000,1180,5,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98106
2020-03-19,767500,47.59552876,-122.2898384,SEATTLE,SF 5000,100000,85500,1900,5000,1160,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98144
2020-04-10,660000,47.70426781,-122.3723694,SEATTLE,SF 7200,48400,85200,1949,6930,960,7,0,3,1.0,2,1,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2020,98177
2020-04-15,649900,47.52669174,-122.316345,SEATTLE,SF 5000,29000,63000,1940,6000,720,5,0,3,1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2020,98108
2020-04-22,775000,47.70557563,-122.3545107,SEATTLE,SF 7200,74000,130000,1949,8110,2270,7,7,4,1.0,3,1,1,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98133
2020-05-11,1425000,47.67420283,-122.3109042,SEATTLE,SF 5000,177000,136000,1940,4056,1700,7,0,3,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-05-25,515000,47.56336028,-122.272334,SEATTLE,SF 5000,53000,65000,1941,6060,850,6,0,3,1.0,2,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2020,98118
2020-06-09,825000,47.55160182,-122.2848194,SEATTLE,SF 5000,40000,89000,1926,7500,1090,6,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98118
2020-06-18,650000,47.69721824,-122.3912165,SEATTLE,SF 7200,100000,38000,1976,8144,540,5,0,4,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-06-23,1290000,47.63394496,-122.3707692,SEATTLE,SF 5000,96000,197000,1923,5400,1970,7,0,4,1.5,4,1,0,0,160,50,0,0,0,2,0,0,0,0,0,0,0,0,2020,98119
2020-06-10,1545000,47.69631008,-122.3691126,SEATTLE,SF 5000,70000,79000,1944,5425,1160,6,6,3,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-06-15,480000,47.7320705,-122.3049585,SEATTLE,SF 7200,54000,51400,1944,7001,750,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98125
2020-06-30,2180000,47.67710683,-122.3280613,SEATTLE,SF 5000,104000,81000,1900,5100,1270,7,6,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-07-13,1600000,47.64181501,-122.3565066,SEATTLE,SF 5000,108000,161000,1916,4800,1800,7,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98109
2020-07-14,998800,47.66960431,-122.3610241,SEATTLE,SF 5000,43000,136000,1950,3500,1150,7,7,3,1.0,2,1,0,0,240,0,0,0,0,2,0,0,0,0,0,0,0,0,2020,98107
2020-07-14,1629000,47.68578502,-122.3818417,SEATTLE,SF 5000,95000,89000,1912,4800,760,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-07-20,1350000,47.62943565,-122.2904582,SEATTLE,SF 5000,135000,111000,1901,7980,1090,7,0,4,1.5,2,1,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,2020,98112
2020-07-06,2549950,47.67461076,-122.3271908,SEATTLE,SF 5000,104000,152000,1938,6120,1220,7,6,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-07-31,2200000,47.6513733,-122.3710733,SEATTLE,SF 5000,107000,113000,1942,6000,1350,7,0,4,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98119
2020-07-19,1750000,47.64614242,-122.3023849,SEATTLE,SF 5000,181000,337000,1926,5450,1850,10,0,4,2.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98112
2020-07-30,650000,47.68159807,-122.3894494,SEATTLE,SF 5000,95000,92000,1909,4750,1220,6,5,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-08-04,600000,47.57083796,-122.3938125,SEATTLE,SF 5000,86000,98000,1950,6150,1060,7,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98116
2020-08-05,625000,47.5249933,-122.3164747,SEATTLE,SF 5000,29000,55000,1907,6000,1350,5,0,3,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98108
2020-08-06,2175000,47.62953238,-122.2913962,SEATTLE,SF 7200,369000,305000,1936,10068,2150,10,0,4,2.0,4,2,1,0,0,400,0,1,0,0,0,0,0,0,0,0,0,0,2020,98112
2020-08-05,1795000,47.67286178,-122.3674835,SEATTLE,SF 5000,71000,75000,1905,4750,910,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98107
2020-08-06,425000,47.52210605,-122.3234114,SEATTLE,SF 5000,29000,29000,1901,7274,1550,5,0,2,1.0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2020,98108
2020-08-14,670000,47.54896971,-122.3095642,SEATTLE,SF 5000,46000,111000,1906,10864,1490,6,5,3,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98108
2020-08-13,629000,47.58040521,-122.3910406,SEATTLE,SF 5000,101000,75000,1940,5750,1030,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98116
2020-08-18,1925000,47.55413368,-122.261509,SEATTLE,SF 7200,257000,328000,1921,20480,2710,10,0,5,2.0,4,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,2020,98118
2020-08-20,1688000,47.67713894,-122.3861015,SEATTLE,SF 5000,95000,78000,1909,5100,1250,6,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-08-25,1600000,47.67054606,-122.3102179,SEATTLE,SF 5000,155000,160000,1919,5400,2360,7,6,3,1.5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,98105
2020-08-19,2600000,47.67465867,-122.3315964,SEATTLE,SF 5000,81700,60800,1905,6120,1100,7,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98103
2020-08-31,915000,47.57754668,-122.3115014,SEATTLE,SF 5000,30000,171000,1924,1898,1720,7,0,5,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98144
2020-09-01,765000,47.5409455,-122.2682905,SEATTLE,SF 5000,48000,96000,1947,6820,1380,7,4,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98118
2020-09-14,885000,47.64029886,-122.3613202,SEATTLE,SF 5000,98000,106000,1907,4800,770,7,0,5,1.0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2020,98119
2020-09-15,710000,47.67576933,-122.3680879,SEATTLE,SF 5000,58000,116000,1920,4950,1150,7,6,3,1.0,3,1,0,0,200,0,0,0,0,2,0,0,0,0,0,0,0,0,2020,98117
2020-09-16,1601000,47.6670046,-122.3357417,SEATTLE,SF 5000,92000,154000,1909,4815,1550,7,0,3,1.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98103
2020-09-21,879000,47.69140521,-122.3936259,SEATTLE,SF 7200,95000,109000,1928,4500,1140,7,5,3,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-09-25,730000,47.62067637,-122.2943961,SEATTLE,SF 5000,48000,58000,1920,6600,1050,7,0,3,1.5,3,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98112
2020-09-05,925000,47.69106992,-122.3279998,SEATTLE,SF 5000,87000,35000,1947,7620,530,5,0,5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-10-07,390000,47.52266031,-122.3496518,SEATTLE,SF 5000,40000,41000,1942,5080,740,6,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98106
2020-10-10,650000,47.56780457,-122.3970769,SEATTLE,SF 5000,79000,51000,1909,5750,810,5,0,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98116
2020-10-07,2125000,47.68368899,-122.3106517,SEATTLE,SF 5000,97000,153000,1940,6048,2180,7,7,3,1.5,3,1,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-10-06,1178000,47.67564073,-122.306205,SEATTLE,SF 5000,103000,181000,1919,3800,2810,7,6,5,2.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,98115
2020-10-06,605000,47.52926602,-122.3218886,SEATTLE,SF 5000,32000,69000,1950,9375,1020,6,5,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98108
2020-10-12,916000,47.67885033,-122.3716443,SEATTLE,SF 5000,76000,118000,1905,5000,970,7,0,5,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98117
2020-10-20,2211600,47.67536756,-122.326254,SEATTLE,SF 5000,81000,100000,1908,4080,970,7,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-10-26,3025000,47.65279006,-122.2787362,SEATTLE,SF 7200,300000,325000,1907,7200,2670,9,9,3,1.5,4,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2020,98105
2020-10-26,4567500,47.63438248,-122.3694283,SEATTLE,SF 5000,283000,240000,1906,7200,1950,8,6,4,1.5,3,1,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,2020,98119
2020-11-18,907000,47.57393192,-122.3795659,SEATTLE,SF 5000,78000,60000,1911,5000,1000,4,0,3,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98126
2020-11-16,1210000,47.67843344,-122.2977273,SEATTLE,SF 5000,93000,183000,1908,5000,2020,7,0,4,1.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98115
2020-11-25,905000,47.65233283,-122.3726657,SEATTLE,SF 5000,183000,109000,1946,6000,1870,8,7,5,1.0,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2020,98119
2020-11-19,1005000,47.63721656,-122.3632481,SEATTLE,SF 5000,109000,116000,1926,3600,1070,7,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98119
2020-12-08,425000,47.53226544,-122.3720597,SEATTLE,SF 5000,30000,48900,1937,9100,800,5,0,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98126
2020-12-07,2010000,47.63880366,-122.3592062,SEATTLE,SF 5000,114000,269000,1905,5400,2070,8,0,5,2.0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98119
2020-12-17,2700000,47.66790691,-122.3305863,SEATTLE,SF 5000,92000,178000,1911,5625,1870,6,5,5,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,98103
2020-12-15,1500000,47.62420295,-122.3007622,SEATTLE,SF 5000,97000,132000,1908,5286,1800,7,5,4,1.0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,98112
2020-12-20,1500000,47.62420295,-122.3007622,SEATTLE,SF 5000,97000,132000,1908,5286,1800,7,5,4,1.0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,98112
2021-01-05,595000,47.5858641,-122.3090756,SEATTLE,SF 5000,58000,61000,1910,6720,950,5,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98144
2021-01-13,300000,47.53299573,-122.3554325,SEATTLE,SF 5000,29000,25000,1918,5040,660,4,0,4,1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98106
2021-01-25,600000,47.69272477,-122.3576243,SEATTLE,SF 5000,36300,79600,1920,6350,1250,6,0,4,1.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-01-27,725265,47.56686348,-122.3577359,SEATTLE,SF 5000,44000,127000,1927,5200,1490,6,0,4,1.5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-02-08,492000,47.53848033,-122.3547381,SEATTLE,SF 7200,26000,80000,1941,8505,830,6,0,4,1.0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98106
2021-02-18,1450000,47.66739227,-122.3270441,SEATTLE,SF 5000,104000,208000,1919,6120,2140,7,7,4,1.5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-02-23,755000,47.67257626,-122.2844724,SEATTLE,SF 5000,93000,100000,1948,6750,830,7,0,4,1.0,2,1,0,0,230,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98115
2021-03-01,740000,47.52641421,-122.2635214,SEATTLE,SF 5000,43000,64000,1911,5500,1110,6,0,3,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2021,98118
2021-02-25,1970000,47.67013428,-122.3348317,SEATTLE,SF 5000,104000,197000,1909,6000,2280,7,0,4,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-02-27,505000,47.55800174,-122.3959549,SEATTLE,SF 5000,80000,26000,1918,5200,620,4,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98116
2021-03-10,2250000,47.64095494,-122.3626505,SEATTLE,SF 5000,115000,143000,1910,4800,1400,8,0,5,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98119
2021-03-15,805000,47.68642762,-122.3541452,SEATTLE,SF 5000,75000,99000,1923,3000,770,6,0,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2021,98103
2021-03-19,1509100,47.68803894,-122.3750818,SEATTLE,SF 5000,75000,63000,1924,5080,570,6,0,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-03-16,1690000,47.66841073,-122.358,SEATTLE,SF 5000,93000,155000,1909,3900,1650,7,0,3,1.5,3,1,1,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98107
2021-03-29,2012500,47.69085276,-122.3247278,SEATTLE,SF 5000,96000,100000,1915,7874,1450,7,0,4,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-03-25,1050000,47.6837198,-122.2929738,SEATTLE,SF 5000,93000,107000,1941,5100,950,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-03-26,1050000,47.65877622,-122.3238222,SEATTLE,SF 5000,87000,129000,1928,3840,1180,7,0,4,1.0,3,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-04-05,900000,47.5771542,-122.3084043,SEATTLE,SF 5000,47100,54500,1919,6144,1070,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2021,98144
2021-04-08,2180000,47.55254323,-122.2627994,SEATTLE,SF 7200,104000,136000,1947,11475,1800,8,7,3,1.0,3,1,0,1,0,470,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-04-12,775000,47.67197272,-122.3252578,SEATTLE,SF 5000,77000,66000,1913,3000,1780,7,0,3,1.5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98105
2021-04-05,844000,47.57598603,-122.3817513,SEATTLE,SF 5000,65000,134000,1941,5750,1400,7,6,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98116
2021-04-11,735000,47.61144228,-122.2910278,SEATTLE,SF 5000,65000,104000,1941,4100,1000,7,6,3,1.0,3,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98122
2021-04-15,500000,47.52584881,-122.3184207,SEATTLE,SF 5000,29000,59000,1900,6000,1700,6,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-04-22,993000,47.55461771,-122.2890331,SEATTLE,SF 5000,37000,98000,1919,5200,2200,5,4,4,1.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98118
2021-04-26,2924950,47.66845333,-122.3389769,SEATTLE,SF 5000,83200,49100,1900,6420,1210,6,0,4,1.5,3,1,0,0,80,130,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-04-08,1200000,47.59128352,-122.3858033,SEATTLE,SF 5000,167000,92800,1914,7125,1820,8,6,4,1.0,3,2,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,2021,98116
2021-04-26,520000,47.55066206,-122.2996729,SEATTLE,SF 5000,57000,88000,1921,8618,1540,7,0,3,1.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-04-30,1375000,47.69548589,-122.2891186,SEATTLE,SF 5000,93000,71000,1942,6120,950,6,6,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-05-06,510000,47.55314672,-122.2690094,SEATTLE,SF 5000,38000,64000,1912,5127,840,6,3,3,1.0,2,1,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-04-26,680000,47.68702456,-122.3774772,SEATTLE,SF 5000,48000,149000,1947,2893,1850,7,6,4,1.5,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98117
2021-05-07,800000,47.51899485,-122.3483588,SEATTLE,SF 7200,28000,113000,1973,7620,1570,8,0,3,1.0,3,1,1,0,0,400,0,0,0,0,0,0,2,2,0,0,0,0,2021,98106
2021-05-20,625000,47.54934262,-122.3882151,SEATTLE,SF 5000,103000,91000,1922,6500,1050,6,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,98136
2021-05-20,963000,47.54435937,-122.3207862,SEATTLE,SF 5000,21000,66000,1900,4000,1410,7,0,3,1.5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98108
2021-05-20,1100000,47.67683152,-122.3939847,SEATTLE,SF 5000,105000,87000,1911,7500,1030,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-05-19,640000,47.54563916,-122.3922036,SEATTLE,SF 5000,97000,51000,1926,6000,910,5,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98136
2021-05-25,690000,47.52661743,-122.2856428,SEATTLE,SF 5000,40000,122000,1966,5130,2080,7,5,3,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-06-03,350000,47.55506726,-122.2686548,SEATTLE,SF 5000,70000,53000,1909,4000,910,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-06-01,1440000,47.67314107,-122.2844788,SEATTLE,SF 5000,99000,120000,1950,8344,2320,7,6,4,1.5,4,2,0,0,280,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98115
2021-06-10,925000,47.5495254,-122.3602454,SEATTLE,SF 5000,35000,122000,1955,12554,2160,6,6,3,1.0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-06-19,1200000,47.54207055,-122.3911452,SEATTLE,SF 5000,92000,109000,1920,7628,1740,7,7,4,1.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98136
2021-06-16,803000,47.70454844,-122.3471746,SEATTLE,SF 5000,66000,75000,1924,3844,860,5,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-06-13,950000,47.69368146,-122.3570536,SEATTLE,SF 5000,70000,88000,1926,6350,920,6,5,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-06-08,620000,47.61276051,-122.2826058,SEATTLE,SF 5000,105000,194000,1941,4200,1080,7,0,4,1.0,2,1,0,0,200,0,0,0,0,0,0,0,2,2,0,0,1,0,2021,98122
2021-06-09,1049000,47.66911983,-122.3247058,SEATTLE,SF 5000,81000,112000,1930,3570,1490,7,0,2,1.5,3,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-06-18,450000,47.52268296,-122.3536236,SEATTLE,SF 5000,41000,42000,1920,7260,710,6,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-06-28,873500,47.69007796,-122.3179651,SEATTLE,SF 5000,86000,158000,1924,7200,1840,7,0,4,1.5,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98115
2021-06-28,1057000,47.67247801,-122.3294389,SEATTLE,SF 5000,92000,95000,1953,4560,890,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-06-07,690000,47.71334915,-122.3183843,SEATTLE,SF 7200,69000,67000,1955,8619,960,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-06-30,1700000,47.55217541,-122.2867251,SEATTLE,SF 5000,23700,31300,1916,5000,770,6,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-07-03,1302000,47.65513917,-122.344326,SEATTLE,SF 5000,85000,156000,1922,3840,1570,7,0,3,1.5,3,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
